,Unnamed: 0,code,filename,causal_event,sentence_nb,causal_type,avg_strength,agreement_score,text,batch_code,label
13878,17785.0,NEG,McLainPaulaTheParisWifeBS.txt,"They ’d carried bodies on stretchers , stepping over other bodies to do it ; they ’d been on stretchers themselves , on slow-moving trains full of flies and the floating voice of someone saying he wanted to be remembered to his girl back home  .",1,IRAC,3.0,4,"They ’d carried bodies on stretchers , stepping over other bodies to do it ; they ’d been on stretchers themselves , on slow-moving trains full of flies and the floating voice of someone saying he wanted to be remembered to his girl back home .",LM,0.0
7598,9999.0,NEG,PattersonJamesSecondHoneymoonBS.txt,Part of me wanted to leap out of my chair and pop the guy with a right hook for trying to make me relive the single worst day of my life  .,1,IRAC,3.0,4,Part of me wanted to leap out of my chair and pop the guy with a right hook for trying to make me relive the single worst day of my life .,AY,0.0
5755,5755.0,NEG,VyletaDanTheCrookedMaidPW.txt,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it  .",1,IRAC,3.0,4,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it .",test2,0.0
13880,17787.0,NEG,McLainPaulaTheParisWifeBS.txt,"They ’d carried bodies on stretchers , stepping over other bodies to do it ; they ’d been on stretchers themselves , on slow-moving trains full of flies and the floating voice of someone saying he wanted to be remembered to his girl back home  .",1,IRAC,3.0,4,"They ’d carried bodies on stretchers , stepping over other bodies to do it ; they ’d been on stretchers themselves , on slow-moving trains full of flies and the floating voice of someone saying he wanted to be remembered to his girl back home .",LM,0.0
9061,11462.0,NEG,MotherWestWindsAnima.txt,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""",1,IRAC,3.0,4,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""",ML,0.0
2451,2451.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
9371,11788.0,NEG,FourWindsFarm.txt,"They did look battered about and storm-tossed -- all except the pines , who are used to that kind of life , I suppose , and did their duty manfully as sentinels on guard round the old brown house , in which , as I said , the boy Gratian first opened his baby eyes to the light  .",1,IRAC,3.0,4,"They did look battered about and storm-tossed -- all except the pines , who are used to that kind of life , I suppose , and did their duty manfully as sentinels on guard round the old brown house , in which , as I said , the boy Gratian first opened his baby eyes to the light .",ML,0.0
3605,3605.0,NEG,AmongtheFarmyardPeop.txt,"There was never a Dove who would be a Swallow if he could , yet the plump , quiet , gray and white Doves dearly love the dashing Swallows , and happy is the Squab who can get a Swallow to tell him stories of the great world  .",1,IRAC,3.0,4,"There was never a Dove who would be a Swallow if he could , yet the plump , quiet , gray and white Doves dearly love the dashing Swallows , and happy is the Squab who can get a Swallow to tell him stories of the great world .",test1,0.0
7311,9707.0,NEG,TheTwoStoryMittensan.txt,"This was more than the mother thought right to give for the doll ; and she told the man so , very politely  .",1,IRAC,3.0,4,"This was more than the mother thought right to give for the doll ; and she told the man so , very politely .",AY,0.0
2386,2386.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
8329,10730.0,NEG,KinneyJeffCabinFeverMG.txt,if you help me with these groceries i ’ll bet it will be just enough to make santa ’s “ nice ” list !,1,IRAC,3.0,4,if you help me with these groceries i ’ll bet it will be just enough to make santa ’s “ nice ” list !,AY,0.0
3474,3474.0,NEG,BimbiStoriesforChild.txt,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises  .",1,IRAC,3.0,4,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises .",test1,0.0
3471,3471.0,NEG,BimbiStoriesforChild.txt,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises  .",1,IRAC,3.0,4,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises .",test1,0.0
